Time,price,volume
2016-09-19 00:00:00 UTC,604.308757126291,97230582.4159699
2016-09-26 00:00:00 UTC,608.996165459383,94324043.967025
2016-10-03 00:00:00 UTC,614.416774105398,89471406.7046902
2016-10-10 00:00:00 UTC,635.137326088245,118357104.815325
2016-10-17 00:00:00 UTC,638.188893535541,130083300.907711
2016-10-24 00:00:00 UTC,678.539706218143,196338336.869614
2016-10-31 00:00:00 UTC,712.177583965656,232945938.701261
2016-11-07 00:00:00 UTC,711.182693247118,170168800.008467
2016-11-14 00:00:00 UTC,731.786628885215,227791973.530001
2016-11-21 00:00:00 UTC,738.39202712455,160017167.869647
2016-11-28 00:00:00 UTC,751.203670232696,187284894.03072
2016-12-05 00:00:00 UTC,765.779775551943,166428643.560427
2016-12-12 00:00:00 UTC,781.506023036415,153082918.607152
2016-12-19 00:00:00 UTC,847.759309616112,343484989.493279
2016-12-26 00:00:00 UTC,946.998542729803,348873545.467737
2017-01-02 00:00:00 UTC,983.718454074751,837794794.033988
2017-01-09 00:00:00 UTC,840.809539703721,465750160.028186
2017-01-16 00:00:00 UTC,888.95371590467,355846682.462604
2017-01-23 00:00:00 UTC,913.21384420593,214222614.10659
2017-01-30 00:00:00 UTC,982.554056452144,337245736.294627
2017-02-06 00:00:00 UTC,1019.30372993383,444133569.659413
2017-02-13 00:00:00 UTC,1029.40922919182,272733748.79284
2017-02-20 00:00:00 UTC,1132.02039458068,502635153.284679
2017-02-27 00:00:00 UTC,1231.82214230679,471826999.712483
2017-03-06 00:00:00 UTC,1209.8831606723,750661777.804886
2017-03-13 00:00:00 UTC,1161.955616006,786199007.756497
2017-03-20 00:00:00 UTC,1021.64086844627,619300823.813746
2017-03-27 00:00:00 UTC,1046.66362929424,505729638.724941
2017-04-03 00:00:00 UTC,1162.39705774536,490840556.186689
2017-04-10 00:00:00 UTC,1199.11511887289,322182913.138904
2017-04-17 00:00:00 UTC,1229.95219054252,372447052.55622
2017-04-24 00:00:00 UTC,1306.98063409868,457752830.889736
2017-05-01 00:00:00 UTC,1496.43304810648,884484107.400404
2017-05-08 00:00:00 UTC,1731.26733203822,1054580188.3972
2017-05-15 00:00:00 UTC,1864.29712114325,998645758.736102
2017-05-22 00:00:00 UTC,2280.75630229006,2340222276.98326
2017-05-29 00:00:00 UTC,2371.6643308638,1279892058.5176
2017-06-05 00:00:00 UTC,2794.40517099224,1570039618.05926
2017-06-12 00:00:00 UTC,2617.38195656802,2073297455.22634
2017-06-19 00:00:00 UTC,2676.12617414776,1222336593.24913
2017-06-26 00:00:00 UTC,2504.04878612952,1268590654.16612
2017-07-03 00:00:00 UTC,2576.34493385839,941306260.21197
2017-07-10 00:00:00 UTC,2271.43528695701,1558284573.72046
2017-07-17 00:00:00 UTC,2488.43581426747,2435137020.6783
2017-07-24 00:00:00 UTC,2665.09236940231,1631352391.12153
2017-07-31 00:00:00 UTC,2889.7755172574,1490974733.30247
2017-08-07 00:00:00 UTC,3551.67184495342,2166183895.91816
2017-08-14 00:00:00 UTC,4218.02817244623,3089340255.54735
2017-08-21 00:00:00 UTC,4224.132001598,2060205737.28082
2017-08-28 00:00:00 UTC,4613.27338404823,2478805620.81868
2017-09-04 00:00:00 UTC,4448.18611150861,3136824740.69143
2017-09-11 00:00:00 UTC,3877.36050326716,4277335257.47887
2017-09-18 00:00:00 UTC,3836.22733012361,2300188249.66329
2017-09-25 00:00:00 UTC,4104.40247957351,2018134448.03216
2017-10-02 00:00:00 UTC,4349.54679159407,1673821074.6615
2017-10-09 00:00:00 UTC,5163.84468458906,3896384765.50754
2017-10-16 00:00:00 UTC,5724.99351478966,3634594895.78471
2017-10-23 00:00:00 UTC,5764.16042994453,4010920935.98423
2017-10-30 00:00:00 UTC,6814.82980871807,5318761025.29175
2017-11-06 00:00:00 UTC,6936.82796878613,8004030699.57943
2017-11-13 00:00:00 UTC,7254.87570104736,6741151949.69559
2017-11-20 00:00:00 UTC,8305.70216201423,5582405788.31655
2017-11-27 00:00:00 UTC,10326.2941634677,12569978566.9296
2017-12-04 00:00:00 UTC,13732.3451452913,19100766743.4989
2017-12-11 00:00:00 UTC,17376.3604643419,14880644865.3958
2017-12-18 00:00:00 UTC,16223.9895863993,19974454372.9877
2017-12-25 00:00:00 UTC,14485.8933077283,11682009971.5771
2018-01-01 00:00:00 UTC,15325.2350769151,9896384325.42152
2018-01-08 00:00:00 UTC,14512.7320059063,10191035064.2898
2018-01-15 00:00:00 UTC,12177.3364422861,13217209268.7483
2018-01-22 00:00:00 UTC,11282.4897867527,8062639638.09037
2018-01-29 00:00:00 UTC,9788.08172575952,9887136445.94048
2018-02-05 00:00:00 UTC,8014.08053161948,11839886668.2178
2018-02-12 00:00:00 UTC,9670.89269095933,7911942392.2488
2018-02-19 00:00:00 UTC,10498.6069296783,9002496965.90145
2018-02-26 00:00:00 UTC,10800.5576926081,6148097534.48342
2018-03-05 00:00:00 UTC,10114.7635407729,11084006325.8209
2018-03-12 00:00:00 UTC,8570.41324712225,8007848468.6871
2018-03-19 00:00:00 UTC,8711.17016876554,6380737363.59265
2018-03-26 00:00:00 UTC,7532.56536312047,6896513575.17854
